id,Longitude,Latitude,severity,n_vehicles,year
200901RY10527,0.105364,51.462742,3,2,2009
200901RY10528,0.123297,51.458282,3,1,2009
200901RY10530,0.133844,51.446759,3,2,2009
200901RY10531,0.147402,51.456584,3,2,2009
200901RY10532,0.112724,51.450649,3,3,2009
200901RY10533,0.144148,51.442434,2,1,2009
200901RY10535,0.12967,51.496207,3,1,2009
200901RY10536,0.132804,51.464584,2,1,2009
200901RY10537,0.181238,51.474844,3,1,2009
200901RY10538,0.107482,51.427451,3,1,2009
200901RY10539,0.110261,51.465892,3,2,2009
200901RY10540,0.101198,51.428463,3,1,2009
200901RY10541,0.151788,51.497781,3,1,2009
200901RY10542,0.193086,51.469677,3,1,2009
200901RY10543,0.152948,51.44596,3,2,2009
200901RY10544,0.147772,51.473664,3,1,2009
200901RY10545,0.152834,51.458822,2,1,2009
200901RY10546,0.098665,51.432825,3,2,2009
200901RY10547,0.151001,51.471896,3,2,2009
200901RY10548,0.143212,51.483909,3,2,2009
200901RY10549,0.147427,51.457123,3,1,2009
200901RY10550,0.098672,51.458096,3,2,2009
200901RY10553,0.127696,51.438327,3,1,2009
200901RY10555,0.119425,51.449269,3,2,2009
200901RY10556,0.148262,51.484087,3,3,2009
200901RY10558,0.157508,51.496867,3,2,2009
200901RY19002,0.123783,51.459442,3,1,2009
200901RY19008,0.121629,51.478187,3,2,2009
200901RY19020,0.128388,51.447038,2,1,2009
200901RY19028,0.180718,51.469998,2,1,2009
200901RY76928,0.153181,51.496767,1,1,2009
200901SX20001,-0.224544,51.582859,3,2,2009
200901SX20002,-0.254701,51.64338,3,2,2009
200901SX20003,-0.233073,51.571387,3,1,2009
200901SX20004,-0.277795,51.62133,3,2,2009
200901SX20005,-0.230449,51.572067,3,2,2009
200901SX20006,-0.215586,51.586769,3,1,2009
200901SX20008,-0.199719,51.590124,3,2,2009
200901SX20009,-0.139627,51.626326,3,2,2009
200901SX20012,-0.160558,51.619642,3,2,2009
200901SX20013,-0.22805,51.589206,3,1,2009
200901SX20014,-0.229978,51.573049,3,2,2009
200901SX20015,-0.221685,51.58956,2,2,2009
200901SX20016,-0.187094,51.646133,3,1,2009
200901SX20017,-0.255429,51.590516,3,2,2009
200901SX20018,-0.292952,51.621642,3,2,2009
200901SX20019,-0.254652,51.622068,3,2,2009
200901SX20022,-0.157167,51.624894,3,1,2009
200901SX20023,-0.165793,51.608033,3,2,2009
200901SX20025,-0.175324,51.647659,2,2,2009
200901SX20027,-0.234505,51.601443,3,2,2009
200901SX20028,-0.203145,51.583792,3,2,2009
200901SX20029,-0.172559,51.630171,2,1,2009
200901SX20034,-0.175063,51.607369,3,2,2009
200901SX20036,-0.267461,51.600586,3,2,2009
200901SX20051,-0.214316,51.582344,3,2,2009
200901SX20052,-0.176511,51.614495,3,3,2009
200901SX20053,-0.196683,51.564718,3,2,2009
200901SX20057,-0.23856,51.593681,3,4,2009
200901SX20058,-0.169374,51.594421,3,2,2009
200901SX20059,-0.198256,51.57967,3,2,2009
200901SX20060,-0.211122,51.582835,3,2,2009
200901SX20063,-0.25886,51.61026,3,2,2009
200901SX20066,-0.213068,51.610471,3,1,2009
200901SX20067,-0.22755,51.572383,3,2,2009
200901SX20068,-0.21121,51.580588,3,3,2009
200901SX20069,-0.211807,51.591118,3,2,2009
200901SX20071,-0.225259,51.583049,3,1,2009
200901SX20072,-0.265446,51.611797,3,2,2009
200901SX20073,-0.186426,51.597653,3,2,2009
200901SX20075,-0.243014,51.609215,3,3,2009
200901SX20078,-0.294342,51.623101,3,1,2009
200901SX20081,-0.249044,51.613891,3,2,2009
200901SX20082,-0.196819,51.575871,3,1,2009
200901SX20091,-0.175273,51.630932,3,1,2009
200901SX20092,-0.188912,51.578717,3,1,2009
200901SX20095,-0.193051,51.601712,3,1,2009
200901SX20096,-0.266626,51.599764,2,1,2009
200901SX20099,-0.210181,51.592083,2,1,2009
200901SX20103,-0.269565,51.602235,3,2,2009
200901SX20104,-0.274182,51.621367,3,2,2009
200901SX20106,-0.235639,51.602,3,2,2009
200901SX20108,-0.291488,51.62216,3,2,2009
200901SX20109,-0.218538,51.559297,3,2,2009
200901SX20110,-0.231356,51.571001,3,2,2009
200901SX20111,-0.212081,51.55839,3,1,2009
200901SX20112,-0.209487,51.573008,3,2,2009
200901SX20113,-0.24014,51.578957,3,2,2009
200901SX20114,-0.262881,51.603306,3,1,2009
200901SX20115,-0.197995,51.597202,3,2,2009
200901SX20116,-0.152342,51.62275,3,3,2009
200901SX20117,-0.194044,51.602177,3,2,2009
200901SX20118,-0.299523,51.635226,3,3,2009
200901SX20121,-0.176609,51.630054,3,1,2009
200901SX20122,-0.221431,51.588657,2,2,2009
200901SX20123,-0.245817,51.600174,3,2,2009
200901SX20124,-0.263275,51.630828,3,2,2009
200901SX20125,-0.164094,51.589302,3,2,2009
200901SX20126,-0.25851,51.59299,3,2,2009
200901SX20127,-0.207021,51.606332,3,1,2009
200901SX20128,-0.267043,51.626747,3,2,2009
200901SX20129,-0.199957,51.646151,3,2,2009
200901SX20132,-0.2101,51.564744,3,2,2009
200901SX20133,-0.202634,51.574791,2,1,2009
200901SX20134,-0.254698,51.64347,3,2,2009
200901SX20135,-0.226724,51.589906,3,1,2009
200901SX20136,-0.180429,51.610419,3,1,2009
200901SX20137,-0.199437,51.582656,3,1,2009
200901SX20139,-0.209707,51.560062,3,2,2009
200901SX20140,-0.265301,51.608018,2,2,2009
200901SX20141,-0.213412,51.587006,3,2,2009
200901SX20142,-0.22637,51.598983,2,2,2009
200901SX20143,-0.173905,51.64341,3,2,2009
200901SX20144,-0.157525,51.644593,2,1,2009
200901SX20145,-0.19704,51.559328,3,2,2009
200901SX20146,-0.239763,51.577513,3,3,2009
200901SX20147,-0.263269,51.596927,3,1,2009
200901SX20148,-0.271386,51.603701,3,2,2009
200901SX20149,-0.217719,51.57655,3,2,2009
200901SX20150,-0.21711,51.581037,3,3,2009
200901SX20151,-0.20129,51.605166,3,2,2009
200901SX20152,-0.223122,51.578611,3,4,2009
200901SX20153,-0.142413,51.632395,3,2,2009
200901SX20154,-0.272963,51.626835,3,2,2009
200901SX20155,-0.155218,51.651571,3,1,2009
200901SX20156,-0.151833,51.606825,3,2,2009
200901SX20158,-0.21826,51.559023,3,1,2009
200901SX20159,-0.198653,51.580576,3,1,2009
200901SX20161,-0.231637,51.571186,3,2,2009
200901SX20162,-0.221558,51.589108,3,2,2009
200901SX20163,-0.186692,51.630839,3,2,2009
200901SX20164,-0.221138,51.573994,3,2,2009
200901SX20166,-0.135922,51.632112,3,2,2009
200901SX20167,-0.202018,51.656164,3,2,2009
200901SX20168,-0.241016,51.5787,2,1,2009
200901SX20169,-0.158792,51.613319,3,2,2009
200901SX20170,-0.199108,51.63112,3,2,2009
200901SX20172,-0.236718,51.615145,3,2,2009
200901SX20173,-0.199878,51.589767,3,2,2009
200901SX20174,-0.199902,51.589138,3,2,2009
200901SX20177,-0.240092,51.602606,3,2,2009
200901SX20178,-0.141538,51.629054,3,1,2009
200901SX20179,-0.175958,51.61026,3,2,2009
200901SX20180,-0.262991,51.596653,3,2,2009
200901SX20181,-0.24189,51.600925,3,4,2009
200901SX20182,-0.254591,51.589784,3,2,2009
200901SX20184,-0.19837,51.576794,3,2,2009
200901SX20185,-0.142616,51.609737,3,1,2009
200901SX20186,-0.257056,51.615899,3,1,2009
200901SX20187,-0.200413,51.579883,3,2,2009
200901SX20188,-0.2455,51.582185,2,1,2009
200901SX20189,-0.207915,51.605627,3,1,2009
200901SX20190,-0.262085,51.627933,3,1,2009
200901SX20191,-0.202029,51.655894,3,1,2009
200901SX20193,-0.197242,51.597999,3,2,2009
200901SX20194,-0.141805,51.629598,3,2,2009
200901SX20196,-0.229401,51.57304,3,2,2009
200901SX20198,-0.23224,51.607704,3,1,2009
200901SX20199,-0.231799,51.570738,3,2,2009
200901SX20200,-0.199596,51.589583,3,2,2009
200901SX20201,-0.2194,51.570461,3,1,2009
200901SX20203,-0.264114,51.597479,3,2,2009
200901SX20205,-0.26732,51.600494,2,1,2009
200901SX20206,-0.21429,51.557254,3,1,2009
200901SX20207,-0.16946,51.603055,3,3,2009
200901SX20210,-0.23352,51.582185,3,1,2009
200901SX20211,-0.194692,51.600388,3,2,2009
200901SX20213,-0.209233,51.579479,3,2,2009
200901SX20216,-0.21615,51.576077,3,2,2009
200901SX20217,-0.166708,51.592491,3,2,2009
200901SX20218,-0.242835,51.580166,2,2,2009
200901SX20219,-0.227889,51.589654,3,2,2009
200901SX20220,-0.245774,51.586325,3,3,2009
200901SX20221,-0.175503,51.610793,3,2,2009
200901SX20222,-0.250353,51.583606,3,2,2009
200901SX20223,-0.193899,51.649475,3,1,2009
200901SX20224,-0.20889,51.569851,3,2,2009
200901SX20227,-0.255989,51.590974,2,2,2009
200901SX20228,-0.238372,51.576143,3,2,2009
200901SX20231,-0.277677,51.609189,3,6,2009
200901SX20232,-0.290903,51.622331,2,2,2009
200901SX20233,-0.173818,51.602403,3,1,2009
200901SX20234,-0.212061,51.58096,3,2,2009
200901SX20236,-0.248014,51.58438,3,2,2009
200901SX20237,-0.191858,51.602683,3,2,2009
200901SX20238,-0.199589,51.589762,3,2,2009
200901SX20239,-0.208623,51.565621,2,2,2009
200901SX20244,-0.219168,51.576392,3,2,2009
200901SX20245,-0.229579,51.568457,3,2,2009
200901SX20246,-0.176518,51.614315,3,2,2009
200901SX20247,-0.27876,51.611093,3,1,2009
200901SX20248,-0.199268,51.652615,3,1,2009
200901SX20249,-0.254831,51.621171,3,2,2009
200901SX20250,-0.175916,51.625727,2,3,2009
200901SX20251,-0.19341,51.596322,3,2,2009
200901SX20252,-0.277111,51.612688,3,1,2009
200901SX20255,-0.230625,51.586098,3,2,2009
200901SX20256,-0.209233,51.579479,3,3,2009
200901SX20257,-0.176309,51.579871,3,2,2009
200901SX20258,-0.231571,51.572893,3,1,2009
200901SX20259,-0.214908,51.556184,3,1,2009
200901SX20260,-0.206918,51.652912,3,3,2009
200901SX20261,-0.176031,51.626448,3,3,2009
200901SX20262,-0.216716,51.59479,3,2,2009
200901SX20264,-0.202448,51.572181,3,2,2009
200901SX20265,-0.17696,51.635724,3,2,2009
200901SX20266,-0.260637,51.616671,3,2,2009
200901SX20268,-0.179464,51.62731,3,1,2009
200901SX20269,-0.19554,51.571715,3,2,2009
200901SX20270,-0.230449,51.572067,3,1,2009
200901SX20272,-0.219552,51.585031,3,1,2009
200901SX20273,-0.214772,51.614903,3,2,2009
200901SX20276,-0.272727,51.617839,3,2,2009
200901SX20278,-0.228883,51.571504,3,2,2009
200901SX20280,-0.236997,51.600492,3,2,2009
200901SX20281,-0.269107,51.618055,3,2,2009
200901SX20282,-0.150553,51.606355,3,2,2009
200901SX20283,-0.204011,51.594776,3,5,2009
200901SX20285,-0.138345,51.636467,3,2,2009
200901SX20286,-0.177463,51.612352,3,1,2009
200901SX20287,-0.23865,51.576417,3,1,2009
200901SX20288,-0.174396,51.6168,3,2,2009
200901SX20289,-0.255392,51.621629,3,2,2009
200901SX20291,-0.193762,51.601993,3,2,2009
200901SX20293,-0.264642,51.613943,3,2,2009
200901SX20294,-0.256369,51.611212,3,2,2009
200901SX20295,-0.29267,51.621458,3,2,2009
200901SX20296,-0.175341,51.61124,3,2,2009
200901SX20297,-0.235495,51.601998,3,2,2009
200901SX20299,-0.248728,51.584571,3,2,2009
200901SX20301,-0.198435,51.589745,3,4,2009
200901SX20302,-0.224881,51.574231,3,2,2009
200901SX20305,-0.17501,51.630299,3,2,2009
200901SX20308,-0.279492,51.610834,3,4,2009
200901SX20309,-0.202043,51.597084,3,2,2009
200901SX20310,-0.17672,51.620074,3,2,2009
200901SX20311,-0.141767,51.616378,3,2,2009
200901SX20313,-0.165654,51.622239,3,2,2009
200901SX20314,-0.267556,51.636017,3,2,2009
200901SX20315,-0.257535,51.592076,3,1,2009
200901SX20317,-0.214564,51.612832,3,2,2009
200901SX20318,-0.232207,51.571374,3,2,2009
200901SX20319,-0.277111,51.612688,3,1,2009
200901SX20321,-0.266499,51.622063,3,2,2009
200901SX20322,-0.190671,51.603474,3,2,2009
200901SX20323,-0.267169,51.600671,3,2,2009
200901SX20324,-0.147638,51.624744,3,1,2009
200901SX20325,-0.186068,51.60664,3,4,2009
200901SX20326,-0.176115,51.64956,3,1,2009
200901SX20327,-0.167542,51.593313,3,2,2009
200901SX20329,-0.216522,51.577611,3,2,2009
200901SX20330,-0.241475,51.649028,3,1,2009
200901SX20331,-0.214342,51.555906,3,1,2009
200901SX20332,-0.240456,51.578242,3,2,2009
200901SX20333,-0.269479,51.604482,3,2,2009
200901SX20334,-0.249394,51.601037,3,1,2009
200901SX20335,-0.174392,51.602502,3,2,2009
200901SX20336,-0.255462,51.638626,3,1,2009
200901SX20337,-0.204179,51.656377,3,2,2009
200901SX20338,-0.204094,51.589022,3,2,2009
200901SX20339,-0.17147,51.57458,3,2,2009
200901SX20340,-0.227007,51.582626,3,2,2009
200901SX20341,-0.20091,51.633036,2,2,2009
200901SX20342,-0.207742,51.654003,3,2,2009
200901SX20343,-0.211604,51.581583,3,2,2009
200901SX20344,-0.186884,51.58615,3,2,2009
200901SX20345,-0.220479,51.561305,3,2,2009
200901SX20346,-0.235495,51.57592,2,1,2009
200901SX20347,-0.249506,51.624419,3,2,2009
200901SX20348,-0.197347,51.646381,3,2,2009
200901SX20349,-0.235176,51.587875,3,2,2009
200901SX20352,-0.244032,51.605273,3,1,2009
200901SX20353,-0.239461,51.600259,3,2,2009
200901SX20356,-0.278512,51.610011,2,2,2009
200901SX20357,-0.207785,51.568575,3,2,2009
200901SX20358,-0.163671,51.642711,3,2,2009
200901SX20359,-0.164776,51.6046,3,2,2009
200901SX20360,-0.239488,51.577149,3,1,2009
200901SX20361,-0.230773,51.58601,3,2,2009
200901SX20362,-0.194983,51.589422,3,4,2009
200901SX20363,-0.164188,51.586966,3,1,2009
200901SX20366,-0.199881,51.589677,3,2,2009
200901SX20368,-0.20075,51.571345,3,2,2009
200901SX20369,-0.254271,51.643284,3,2,2009
200901SX20370,-0.153182,51.634094,3,2,2009
200901SX20372,-0.239344,51.577147,3,2,2009
200901SX20373,-0.199975,51.583653,3,2,2009
200901SX20374,-0.195775,51.573068,2,1,2009
200901SX20375,-0.16083,51.587902,3,2,2009
200901SX20376,-0.151685,51.606913,3,2,2009
200901SX20377,-0.241713,51.57934,3,2,2009
200901SX20378,-0.209092,51.579386,3,2,2009
200901SX20379,-0.215175,51.575163,3,2,2009
200901SX20380,-0.243613,51.616148,3,2,2009
200901SX20382,-0.175147,51.630481,3,1,2009
200901SX20383,-0.238532,51.579472,3,1,2009
200901SX20384,-0.224715,51.574768,2,2,2009
200901SX20385,-0.177975,51.610381,3,2,2009
200901SX20386,-0.164339,51.590385,3,1,2009
200901SX20387,-0.20898,51.651954,3,1,2009
200901SX20388,-0.268756,51.631089,3,2,2009
200901SX20389,-0.147,51.622666,3,2,2009
200901SX20390,-0.175143,51.63057,3,2,2009
200901SX20391,-0.164137,51.588224,3,2,2009
200901SX20394,-0.218851,51.577107,3,2,2009
200901SX20395,-0.187647,51.646771,3,1,2009
200901SX20396,-0.174103,51.602498,3,2,2009
200901SX20397,-0.24714,51.614582,2,5,2009
200901SX20398,-0.257394,51.591984,3,2,2009
200901SX20399,-0.222035,51.573199,3,1,2009
200901SX20400,-0.241057,51.60379,3,1,2009
200901SX20401,-0.165738,51.591486,3,1,2009
200901SX20402,-0.217845,51.577002,3,3,2009
200901SX20403,-0.228821,51.587959,3,2,2009
200901SX20404,-0.273775,51.605445,3,2,2009
200901SX20405,-0.200683,51.646072,3,1,2009
200901SX20407,-0.175648,51.610795,3,2,2009
200901SX20408,-0.195593,51.65049,3,2,2009
200901SX20410,-0.218095,51.577995,3,2,2009
200901SX20411,-0.280616,51.61166,3,1,2009
200901SX20412,-0.23982,51.579762,3,1,2009
200901SX20413,-0.251375,51.609609,3,1,2009
200901SX20414,-0.247595,51.610272,3,2,2009
200901SX20415,-0.178946,51.611386,3,2,2009
200901SX20416,-0.146834,51.616099,3,2,2009
200901SX20417,-0.158351,51.624193,3,1,2009
200901SX20419,-0.29222,51.621901,3,2,2009
200901SX20420,-0.277123,51.608551,3,2,2009
200901SX20421,-0.258335,51.608904,3,2,2009
200901SX20423,-0.239344,51.577147,3,2,2009
200901SX20424,-0.189583,51.609032,3,2,2009
200901SX20425,-0.231766,51.586475,3,1,2009
200901SX20426,-0.175442,51.61232,2,1,2009
200901SX20428,-0.167394,51.647176,3,1,2009
200901SX20430,-0.217402,51.647316,2,2,2009
200901SX20431,-0.231811,51.574156,3,1,2009
200901SX20434,-0.260166,51.6101,3,2,2009
200901SX20436,-0.176252,51.642548,3,1,2009
200901SX20437,-0.200801,51.632136,3,2,2009
200901SX20438,-0.219013,51.57666,3,2,2009
200901SX20439,-0.17498,51.602241,3,1,2009
200901SX20440,-0.175111,51.649364,3,2,2009
200901SX20441,-0.192608,51.601975,3,1,2009
200901SX20442,-0.250096,51.612828,3,1,2009
200901SX20443,-0.231072,51.585745,3,2,2009
200901SX20445,-0.241336,51.611528,3,2,2009
200901SX20447,-0.197469,51.559425,3,1,2009
200901SX20448,-0.244039,51.616334,2,1,2009
200901SX20449,-0.162972,51.620669,3,2,2009
200901SX20450,-0.245373,51.615455,3,2,2009
200901SX20451,-0.248309,51.584205,3,1,2009
200901SX20452,-0.25467,51.621618,3,2,2009
200901SX20453,-0.213426,51.652831,3,1,2009
200901SX20454,-0.233636,51.571755,3,3,2009
200901SX20456,-0.218918,51.571713,3,2,2009
200901SX20458,-0.170911,51.577718,3,2,2009
200901SX20460,-0.182223,51.63059,2,1,2009
200901SX20462,-0.195916,51.57316,3,1,2009
200901SX20465,-0.195431,51.570814,2,1,2009
200901SX20466,-0.279655,51.621807,3,2,2009
200901SX20467,-0.221309,51.562217,3,2,2009
200901SX20469,-0.175753,51.626174,3,1,2009
200901SX20470,-0.230603,51.571799,3,2,2009
200901SX20471,-0.263134,51.630736,3,1,2009
200901SX20472,-0.219171,51.576303,3,2,2009
200901SX20473,-0.214179,51.582162,3,2,2009
200901SX20474,-0.181568,51.585528,3,2,2009
200901SX20475,-0.19554,51.571715,3,2,2009
200901SX20476,-0.196728,51.651047,3,2,2009
200901SX20477,-0.177865,51.591495,3,2,2009
200901SX20478,-0.175598,51.630038,3,2,2009
200901SX20479,-0.229903,51.5824,3,2,2009
200901SX20481,-0.185521,51.613106,3,1,2009
200901SX20482,-0.185718,51.593685,3,2,2009
200901SX20483,-0.176893,51.61576,2,2,2009
200901SX20484,-0.182427,51.585721,3,3,2009
200901SX20486,-0.260397,51.604078,3,1,2009
200901SX20487,-0.205877,51.57673,3,3,2009
200901SX20488,-0.209233,51.579479,3,2,2009
200901SX20489,-0.240044,51.577697,3,1,2009
200901SX20490,-0.15794,51.612946,3,1,2009
200901SX20491,-0.202625,51.604287,3,1,2009
200901SX20492,-0.230452,51.571977,3,2,2009
200901SX20493,-0.214819,51.64314,2,2,2009
200901SX20494,-0.254677,51.621439,3,2,2009
200901SX20495,-0.244528,51.581181,3,2,2009
200901SX20497,-0.206569,51.566489,3,2,2009
200901SX20498,-0.237199,51.587815,3,3,2009
200901SX20499,-0.225739,51.574424,3,2,2009
200901SX20503,-0.219154,51.576752,3,2,2009
200901SX20504,-0.173869,51.629921,3,2,2009
200901SX20505,-0.174648,51.603315,3,2,2009
200901SX20506,-0.228887,51.571414,3,2,2009
200901SX20507,-0.238894,51.607444,3,2,2009
200901SX20510,-0.237677,51.601581,2,1,2009
200901SX20511,-0.213438,51.645188,3,2,2009
200901SX20512,-0.227612,51.567078,3,2,2009
200901SX20513,-0.197194,51.562748,2,2,2009
200901SX20514,-0.199437,51.582656,3,1,2009
200901SX20515,-0.169675,51.615648,3,2,2009
200901SX20516,-0.160365,51.638703,3,2,2009
200901SX20517,-0.150493,51.632703,2,1,2009
200901SX20518,-0.238503,51.576504,3,1,2009
200901SX20519,-0.238944,51.602409,3,1,2009
200901SX20520,-0.203953,51.58893,3,2,2009
200901SX20521,-0.24129,51.605232,3,2,2009
200901SX20522,-0.192667,51.647747,3,2,2009
200901SX20523,-0.237198,51.625134,2,2,2009
200901SX20524,-0.175898,51.63337,3,2,2009
200901SX20525,-0.240732,51.608461,3,3,2009
200901SX20526,-0.205695,51.588687,3,3,2009
200901SX20527,-0.198798,51.646223,3,2,2009
200901SX20528,-0.22092,51.575879,3,2,2009
200901SX20529,-0.195681,51.571807,3,2,2009
200901SX20530,-0.167299,51.653109,3,2,2009
200901SX20531,-0.204048,51.575533,3,1,2009
200901SX20532,-0.209968,51.557098,3,1,2009
200901SX20533,-0.149161,51.605074,2,2,2009
200901SX20534,-0.227007,51.582626,3,2,2009
200901SX20535,-0.201715,51.656519,3,1,2009
200901SX20536,-0.223034,51.573484,2,2,2009
200901SX20537,-0.255367,51.622258,3,1,2009
200901SX20538,-0.275562,51.615453,3,2,2009
200901SX20539,-0.256342,51.604378,3,2,2009
200901SX20541,-0.23002,51.586808,3,2,2009
200901SX20543,-0.170826,51.630144,3,1,2009
200901SX20544,-0.166084,51.59365,3,3,2009
200901SX20545,-0.265249,51.601812,3,1,2009
200901SX20546,-0.258476,51.608996,3,2,2009
200901SX20547,-0.257394,51.591984,2,1,2009
200901SX20548,-0.216586,51.557559,3,1,2009
200901SX20549,-0.235639,51.602,3,2,2009
200901SX20550,-0.181737,51.617454,3,2,2009
200901SX20551,-0.201537,51.653729,3,2,2009
200901SX20552,-0.212209,51.580873,3,4,2009
200901SX20554,-0.199772,51.588776,3,2,2009
200901SX20555,-0.227159,51.582449,3,2,2009
200901SX20556,-0.220368,51.586302,2,1,2009
200901SX20557,-0.233836,51.600085,3,1,2009
200901SX20558,-0.147379,51.616917,3,4,2009
200901SX20559,-0.152266,51.606832,3,2,2009
200901SX20560,-0.190502,51.614981,3,2,2009
200901SX20561,-0.226727,51.589816,3,1,2009
200901SX20562,-0.196301,51.650861,3,2,2009
200901SX20563,-0.19554,51.571715,3,2,2009
200901SX20564,-0.194951,51.568379,3,2,2009
200901SX20565,-0.197325,51.559423,2,2,2009
200901SX20566,-0.20512,51.577617,3,1,2009
200901SX20567,-0.149073,51.607231,3,2,2009
200901SX20569,-0.170066,51.595151,3,2,2009
200901SX20570,-0.255138,51.643297,3,2,2009
200901SX20572,-0.255018,51.642666,3,2,2009
200901SX20573,-0.185521,51.613106,3,1,2009
200901SX20574,-0.244877,51.617066,3,2,2009
200901SX20575,-0.235119,51.60424,3,2,2009
200901SX20576,-0.19973,51.589854,3,2,2009
200901SX20577,-0.200036,51.589409,3,1,2009
200901SX20578,-0.250953,51.586762,3,1,2009
200901SX20579,-0.197288,51.589547,3,4,2009
200901SX20580,-0.216667,51.577613,3,3,2009
200901SX20581,-0.248312,51.61415,3,1,2009
200901SX20582,-0.199475,51.592638,3,2,2009
200901SX20583,-0.234284,51.622033,3,1,2009
200901SX20584,-0.19815,51.596934,2,2,2009
200901SX20585,-0.244756,51.608971,3,1,2009
200901SX20587,-0.199012,51.589753,3,2,2009
200901SX20589,-0.238799,51.64719,3,1,2009
200901SX20590,-0.218018,51.576285,3,2,2009
200901SX20591,-0.173955,51.602585,2,2,2009
200901SX20594,-0.205554,51.588595,3,2,2009
200901SX20595,-0.208081,51.60509,3,2,2009
200901SX20596,-0.189928,51.604002,3,2,2009
200901SX20597,-0.153045,51.616107,3,1,2009
200901SX20599,-0.27433,51.62128,3,4,2009
200901SX20600,-0.219526,51.570912,3,2,2009
200901SX20601,-0.156933,51.61284,3,2,2009
200901SX20602,-0.293166,51.62749,3,3,2009
200901SX20603,-0.186915,51.603506,3,1,2009
200901SX20604,-0.242496,51.615142,3,2,2009
200901SX20605,-0.199669,51.591382,3,2,2009
200901SX20607,-0.250712,51.626865,3,1,2009
200901SX20608,-0.232063,51.571372,3,2,2009
200901SX20609,-0.235127,51.607748,3,2,2009
200901SX20610,-0.172101,51.602017,3,2,2009
200901SX20611,-0.21328,51.560926,3,2,2009
200901SX20612,-0.192153,51.602507,3,1,2009
200901SX20613,-0.242187,51.578268,3,1,2009
200901SX20614,-0.25524,51.621807,3,2,2009
200901SX20615,-0.263311,51.603402,3,2,2009
200901SX20616,-0.217841,51.558657,2,2,2009
200901SX20617,-0.181737,51.617454,3,2,2009
200901SX20618,-0.160581,51.615506,3,2,2009
200901SX20619,-0.185826,51.569227,3,1,2009
200901SX20620,-0.257679,51.592078,3,2,2009
200901SX20621,-0.240849,51.609182,3,1,2009
200901SX20622,-0.263723,51.603948,3,2,2009
200901SX20623,-0.250438,51.588913,3,2,2009
200901SX20624,-0.25415,51.627636,2,6,2009
200901SX20626,-0.194752,51.649848,3,2,2009
200901SX20627,-0.210018,51.599904,3,2,2009
200901SX20628,-0.26019,51.594363,3,3,2009
200901SX20633,-0.242698,51.579985,3,2,2009
200901SX20635,-0.199874,51.589857,3,1,2009
200901SX20636,-0.191263,51.603123,3,4,2009
200901SX20637,-0.199596,51.589583,3,3,2009
200901SX20638,-0.184261,51.594022,3,1,2009
200901SX20639,-0.254649,51.622158,3,2,2009
200901SX20640,-0.257679,51.592078,3,2,2009
200901SX20641,-0.220729,51.610318,3,2,2009
200901SX20642,-0.199324,51.592816,3,2,2009
200901SX20643,-0.177171,51.612437,3,1,2009
200901SX20645,-0.250715,51.626775,3,1,2009
200901SX20647,-0.173277,51.601496,3,2,2009
200901SX20649,-0.202634,51.574791,2,2,2009
200901SX20650,-0.177242,51.639506,3,2,2009
200901SX20651,-0.240715,51.575279,3,3,2009
200901SX20652,-0.179867,51.638917,3,2,2009
200901SX20653,-0.244049,51.616065,3,3,2009
200901SX20654,-0.23734,51.580444,3,1,2009
200901SX20656,-0.250216,51.613459,3,2,2009
200901SX20657,-0.192658,51.567984,3,1,2009
200901SX20659,-0.199733,51.589765,3,1,2009
200901SX20660,-0.206562,51.566668,3,2,2009
200901SX20661,-0.206174,51.56918,3,1,2009
200901SX20662,-0.224715,51.574768,3,2,2009
200901SX20663,-0.210386,51.608902,3,2,2009
200901SX20664,-0.21122,51.580318,2,2,2009
200901SX20665,-0.196687,51.571913,3,2,2009
200901SX20666,-0.17663,51.618723,3,3,2009
200901SX20667,-0.228936,51.599831,3,3,2009
200901SX20670,-0.212879,51.556423,3,2,2009
200901SX20672,-0.198982,51.594159,3,2,2009
200901SX20674,-0.212787,51.573508,3,3,2009
200901SX20676,-0.13752,51.624854,3,2,2009
200901SX20677,-0.231349,51.571181,3,2,2009
200901SX20678,-0.241728,51.642467,3,2,2009
200901SX20679,-0.197432,51.651508,3,2,2009
200901SX20680,-0.197545,51.597644,3,1,2009
200901SX20681,-0.187341,51.592811,3,3,2009
200901SX20682,-0.176774,51.615129,3,1,2009
200901SX20683,-0.177124,51.617202,3,1,2009
200901SX20684,-0.195704,51.589433,3,3,2009
200901SX20685,-0.193391,51.571322,2,1,2009
200901SX20686,-0.144524,51.633777,2,2,2009
200901SX20688,-0.221264,51.574446,3,1,2009
200901SX20689,-0.183947,51.580169,3,2,2009
200901SX20691,-0.142198,51.609371,3,2,2009
200901SX20692,-0.229651,51.600021,3,2,2009
200901SX20693,-0.183014,51.567385,3,1,2009
200901SX20695,-0.226003,51.589895,2,1,2009
200901SX20696,-0.227884,51.571219,3,1,2009
200901SX20697,-0.254081,51.629433,3,3,2009
200901SX20698,-0.244331,51.616249,3,2,2009
200901SX20699,-0.206569,51.566489,3,2,2009
200901SX20701,-0.215742,51.575441,3,2,2009
200901SX20702,-0.171185,51.596067,3,2,2009
200901SX20703,-0.19973,51.589854,3,2,2009
200901SX20704,-0.217985,51.558659,3,2,2009
200901SX20705,-0.267697,51.636109,3,2,2009
200901SX20706,-0.14203,51.617012,3,1,2009
