duration,comments,latitude,longitude,year
300.0,No lights&#44 quiet&#44 hovering &amp; stationary.,39.0638889,-108.55,2012
120.0,A pair of bright lights changed into bright organic lights like fire lights that went miles in seconds&#44 no sound.,33.8730556,-78.6144444,2012
600.0,Two blinking circular crafts hover over northern sky and then vanish.,36.0227778,-95.9680556,2012
180.0,Light in the sky,39.8880556,-82.3172222,2012
60.0,Low flying&#44 sparkling&#44 cigar shaped&#44 wingless&#44 silver object silently moving through northern GA sky.,34.2072222,-84.1402778,2012
30.0,3 reflective spheres southbound over Riverside CA toward Lake Matthews in formation w/ one breaking off&#44 then loss of contact.,33.9533333,-117.3952778,2012
60.0,Two black circular objects flying through storm clouds in rotating flight pattern.,38.6272222,-90.1977778,2012
240.0,10-12 orange circle objects over north augusta&#44 ga...no sound,33.5016667,-81.9652778,2012
120.0,Seen triangle dark gray or black craft moving north&#44 no lights on. could not identify sound as natural or man made,40.8861111,-73.2577778,2012
240.0,A BRIGHT LIGHT THE SIZE OF VENUS APPEARED JUST BELOW THE MOON AND NOT MOVING FOR SEVERAL MINUTES BEFORE GOING OUT.,46.6022222,-120.5047222,2012
15.0,It was late at night and me and my mother were taking our dog out. It was late at night so the sky was almost pitch black with but a fe,64.7511111,-147.3494444,2012
2.0,Planes flew by and as I was watching them pass I saw a saucer with another smaller saucer on top. At first I thought it was clouds and,38.5816667,-121.4933333,2012
30.0,Two craft side by side&#44 from north to south pulsing red then green circular light&#44 4 pulses total.,38.2972222,-122.2844444,2012
19.0,Small UFO over garden&#44 daylight&#44 120 feet away&#44 19 second vid&#44 Cheshire&#44 CT&#44 Oct 2012,41.4988889,-72.9011111,2012
180.0,((NUFORC Note:  No information included in report form.  Hoax??  PD)),41.9413889,-79.1352778,2012
6.0,Saw a white translucent sphere shooting across to sky heading south east.,36.175,-115.1363889,2012
600.0,Triangular orange lights hovering over Mystic&#44 CT.,41.3541667,-71.9669444,2012
120.0,Bright orange sphere flew over a small village in Central Vermont&#44 witnessed by three citizens.,44.1719444,-72.6513889,2012
120.0,Bright light going across the sky then just disappeared,43.9186111,-69.8016667,2012
120.0,Bright&#44 orange stationary object flickering in night sky; pieces came off object and fell towards ground.,61.3213889,-149.5677778,2012
120.0,Several (15-25)&#44 bright&#44 fiery looking objects moving in straight line across the sky.,40.2736111,-76.8847222,2012
240.0,Black chevron shaped aircraft.,41.4730556,-87.0611111,2012
7.0,3-6 a.m.&#44  was a red-orange-sunlike round sphere go by&#44 then up&#44 then into field. I was scared to go in field?,27.4986111,-82.575,2012
120.0,Bright Light @ Great Speed,41.85,-87.65,2012
300.0,Orange fly object over Wheaton&#44 IL.,41.8661111,-88.1069444,2012
300.0,Three fireballs in a inverted  trianglar formation sited over Crown Mtn Pk&#44 in El Jebel &#44 CO at 20;15 10/27/12.,39.395,-107.0897222,2012
60.0,I saw a fireball go across the night sky from east to west; very fast&#44 no noise&#44 no trail.,40.9502778,-72.8430556,2012
8.0,No sound from greenish/white light shooting very close above tree line over neighbors house in vacaville ca.,38.3566667,-121.9866667,2012
600.0,Four red circular lights traveling silently.,44.7908333,-67.1761111,2012
180.0,Two large red lights over franklin ohio moving then vanished.,39.5588889,-84.3041667,2012
240.0,Two bright&#44 orange glowing orbs flying in formation at a steady speed to the Northeast&#44 followed by a third glowing orb.,40.7141667,-74.0063889,2012
60.0,White light on small lunar lander shaped object.,36.1658333,-86.7844444,2012
60.0,Orange glowing ball in sky Englewood&#44 Ohio.,39.8775,-84.3022222,2012
120.0,UFO flashing lights,42.1013889,-72.5902778,2012
120.0,Low rumble revealed sparkling lights&#44 resolved into dark Triangular craft with lighting at two leading edges.,32.7355556,-97.1077778,2012
2.0,Unusual object that appeared suddenly.  ((NUFORC Note:  We strongly suspect that the object is a bird&#44 possibly a hummingbird.  PD)),36.6061111,-118.0619444,2012
120.0,Metallic blue round object over bourbonnais&#44 IL dashes out of sight in 3 seconds,41.1416667,-87.875,2012
3.0,Day Light UFO Over Katy&#44 TX&#44 16:40 Central Time&#44 Fire Ball lighter than sun materialized then disappeared.,29.7630556,-95.3630556,2012
360.0,3 fireballs over mnts&#44 triangle formation&#44 random blinking on &amp; off for 6 min.,32.3122222,-106.7777778,2012
300.0,Three fireballs flying close to the ground,33.3061111,-111.8405556,2012
10.0,Sky changed color in several bright flashes.,33.9525,-84.55,2012
5.0,Pitch black triangle shaped object travelling across the night sky,30.6277778,-96.3341667,2012
15.0,A large green orb light hovered for a moment near the clouds then zoomed away over the horizon.,38.7838889,-90.4811111,2012
2.0,Unusual alien in the window - non grey.,42.0027778,-71.5152778,2012
60.0,Unknown plane/craft in Oregon,43.1280556,-121.045,2012
4.0,At my friend house the three of us in the back yard just talking. I&#39m looking  west toward Santa Monica Beach. This small triangle flyi,33.9908333,-118.4591667,2012
180.0,A hovering large&#44 rectangle-shaped object with lights over the 150th St. area just south of Dodge Exprsswy,41.2586111,-95.9375,2012
360.0,2 Fighter Jets in Persuit of Fast moving formation of three blinking white lights,36.2961111,-119.1411111,2012
300.0,Orange Orb was silent and not moving until the glow went out&#44 then the object moved straight up into the sky before disappearing.,38.7522222,-121.2869444,2012
30.0,4 rectangle solid red lights in a right banking turn. then each blinked once and went out. 4-3-2-1.,32.7252778,-114.6236111,2012
600.0,Giant bright light  flying at amazing speed doing maneuvers,43.0125,-83.6875,2012
60.0,3 v-shaped objects.,41.2586111,-95.9375,2012
2.0,I saw a blue teardrop object fall from the sky.,35.0455556,-85.3097222,2012
1200.0,Saw big bright flickering amber light/object flying upwards that disappeared and reappeared with several planes sweeping the sky.,40.8075,-91.1127778,2012
5.0,WE SAW A GREEN BALL SHAPE FALLING OUT OF THE SKY AT 6:10 AM ON TUESDAY OCTOBER 30TH 2012...IT WAS VERY LARGE BUT WAS GONE IN 5 OR 10 SE,36.1658333,-86.7844444,2012
300.0,Huge bright object the size of a house slowly traveling across sky,36.1658333,-86.7844444,2012
120.0,4 objects not visible to the naked eye&#44 flying around odd vertical &quot;rainbow.&quot;,36.1658333,-86.7844444,2012
180.0,Driving home I saw a very bright slow moving object going from east to west - not a plane&#44 I thought it was like a shooting start but i,35.925,-86.8688889,2012
120.0,The night of hurricane Sandy a tree was ripped from its trunk by a huge gust of wind. It pulled the utility lines and the utility pole,41.3275,-73.82,2012
180.0,Large star-like object moved up and away in the south-east sky,32.7677778,-117.0222222,2012
600.0,Flashing white lights on a craft appearing in the east and heading west&#44 appearing to be of a circular shape&#44 silent&#44 slow&#44 diagonal.,34.6591667,-93.6908333,2012
600.0,Orange lights over Huber Heights&#44 Ohio.,39.8438889,-84.1247222,2012
90.0,At about 2245&#44 an object that appeared to be a star or planet caught my eye.  I looked away&#44 then glanced back up&#44 and noticed that the,39.8066667,-101.0416667,2012
1.0,A bright light moving across the sky&#44 then it changed direction.,33.6888889,-78.8869444,2012
180.0,Two identical triangular shaped objects flying high&#44 orange color orbs underneath.,32.4822222,-96.9941667,2012
600.0,Three red lights on either end of cigar-shaped craft&#44 large; moved forward&#44 sideways&#44 then back without turning.,47.2572222,-122.7572222,2012
180.0,Bright Light becomes two Lights over Tomball&#44 Texas,30.0969444,-95.6158333,2012
120.0,Three blue slow blinking lights surrounding what appeared to be a very large wing appeared around 7:20pm in Annapolis&#44 MD&#44 the sky was,38.9783333,-76.4925,2012
60.0,2 dots of light resembling stars&#44 moving very slowly and disappeared.  ((NUFORC Note:  Possible satellites??  PD)),30.1577778,-95.4891667,2012
30.0,Slow moving orange ball of fire.,39.8083333,-104.9333333,2012
300.0,3 white blinking lights in triangle formation the size of multipe football fields.,34.7463889,-92.2894444,2012
120.0,Illinois Sky bright orange round object of light. Drone or UFO?,42.1211111,-88.2577778,2012
120.0,Second Light near Pinehurst&#44 Texas,30.1708333,-95.6822222,2012
60.0,White stationary light over the mountains changed to purple then back to white and then back to purple then it fell like a shooting sta,61.2180556,-149.9002778,2012
900.0,YELLOW/ORANGE STATIONARY ORBS IN TRIANGULAR FORMATION IN NORTHWEST LAS VEGAS SKY. SPOTTED AT APPROX. 8:40PM,36.175,-115.1363889,2012
15.0,Blue egg shaped light shot across my apartment in greensboro then disappear.,36.0725,-79.7922222,2012
4.0,Bright&#44 fast&#44 silent,35.7825,-80.8875,2012
30.0,Bright green orb descending from east to west over south side of Winchester.,39.1855556,-78.1636111,2012
10.0,Soundless gray sphere near Sacramento International airport,38.5816667,-121.4933333,2012
20.0,Giant black plane,33.6680556,-117.3263889,2012
120.0,3 Bright Orange Circle UFOs in the SF night sky &amp; two men in military clothing,37.775,-122.4183333,2012
3.0,Green object flew across the night sky with green trail behind it,46.8722222,-113.9930556,2012
120.0,Glowing silvery orb/sphere over Wautoma&#44 Wisconsin; numerous days and times,44.0747222,-89.2877778,2012
1200.0,Bright orb and strange craft flying over Vancouver&#44 Wa,45.6388889,-122.6602778,2012
300.0,Strange formation of lights seen over Bridgewater&#44 PA.,40.7052778,-80.3013889,2012
420.0,They looked like orange stars&#44 moving incredibly fast at high altitude&#44 then went straight up.,40.7022222,-80.2866667,2012
300.0,Bright object over mt umunhum&#44 vertically rises&#44 saucer shaped object over san jose.,37.3394444,-121.8938889,2012
1200.0,10/3/2012 Lakeville&#44 MN; Formation sighting identified,44.6497222,-93.2425,2012
1200.0,9 white lights in a circular shape over the Lakeville/Burnsville area,44.6497222,-93.2425,2012
120.0,Two sightings in Petaluma,38.2325,-122.6355556,2012
15.0,2 spheres flying in formation,39.9611111,-82.9988889,2012
60.0,red fire looking orb that was very fast and had control over where it moved,39.9388889,-74.1933333,2012
10.0,Green ball of  light  falling from the sky(completely vertically down),26.2030556,-98.2297222,2012
1200.0,White ufo looked like a humungous pcp pipe (747 size) no protrusions heading from Los Angeles&#44 to the north.  Silent too.  No vapor.,35.3733333,-119.0177778,2012
600.0,It circled our house at hte cloud line.,41.5563889,-73.3091667,2012
60.0,Recorded a dark disk shaped object fly in between 2 blue angles.,37.775,-122.4183333,2012
30.0,Wingless cylinder shaped craft flying south over Roanoke&#44 VA.,37.2708333,-79.9416667,2012
600.0,It was a green light circling above the cloudline above my house.,41.5563889,-73.3091667,2012
300.0,V shaped object passed over my house with no sound. 2 red lights on end of v tips and white blinking lights on the bottom. Red lights b,47.4019444,-122.3230556,2012
60.0,Four or five solid red lights slanted almost as a plane on its side following one single orange light/orb.,41.2269444,-80.24,2012
1200.0,Yellow-green-white lighted objects flying over mt umunhum mountain range.,37.3394444,-121.8938889,2012
900.0,Orbs spotted in the Lambertville Michigan area,41.7658333,-83.6280556,2012
300.0,Reviewing stars used for surveying when two extremely bright lights suddenly appeared very hight directly above us.  They were not movi,41.7830556,-123.0591667,2012
120.0,Red/Orange fireball in sky over South shore of Long Island New York,40.7141667,-74.0063889,2012
3.0,It was bright green&#44 in the west.  Traveled downward very fast.  Looked like a shooting star but larger and brighter.  I am mature&#44 rea,48.1202778,-114.4558333,2012
3.0,Very large falling star style flash.,47.4602778,-114.8819444,2012
60.0,I was sitting at my computer when I saw a light flash down on the tree between me and my neighbors houses. Then it happened again about,33.8358333,-118.3397222,2012
420.0,Orange sets of lights over waterbury,41.5580556,-73.0519444,2012
600.0,In the sky West of Idaho Falls flying objects moving East slowly then rapidly to the South. Red orange in color&#44 hundreds of objects.,43.4666667,-112.0333333,2012
45.0,Football shaped object moving steadily across daytime sky.,42.0177778,-71.5416667,2012
180.0,Photo picks up 2 pink ufos,39.0997222,-94.5783333,2012
900.0,Bright Sphere like object or fireball spotted above Columbus&#44 Ms with Military aircrafts appearing to investigate.,33.4955556,-88.4272222,2012
30.0,Strange flying lights in the nights sky,42.4472222,-71.225,2012
300.0,Three brilliant bright lights in a spaced line formation attached to an incredibly large aircraft in a diagonal position.,36.3352778,-92.385,2012
900.0,Orange like fireball orb floating then sped off and dissapeared,42.5833333,-71.8027778,2012
180.0,Bright orange&#44 glowing orb over Barnard&#44 VT,43.7286111,-72.6194444,2012
300.0,My wife and I were sitting on our back porch facing north in our home in Peoria&#44 when we observed a fireball that looked like a comet o,33.5805556,-112.2366667,2012
420.0,Observered several bright orange oval shaped lights over South Windsor CT around 10 mins,41.8488889,-72.5722222,2012
120.0,Armada of Star-like Objects Moving Across Oklahoma Night Sky,36.1538889,-95.9925,2012
480.0,More Reddish-Orange light activity in North Myrtle Beach&#44 SC.,33.8158333,-78.6802778,2012
900.0,Sequence of five orange lights in identical transit,41.2222222,-73.0569444,2012
180.0,Intense bright white round light with purple blinking within it; darted up&#44 down&#44 sideways&#44 circling around &amp; repeated the motions.,34.1363889,-118.7736111,2012
